Age,Earnings Past 12 Months,Usual Weekly Hours,Female,Married,No High School Degree,High School Degree or GED,Some College,Associates Degree,Bachelors Degree,Masters Degree,Professional Degree,Doctorate,Employed,White,Black,American Indian or Native American,Asian,Hawaiian or Pacific Islander,Other Race,Biracial,Hispanic,Worked 40+ Weeks During Past 12 Months,Worked 35+ Hours in a Typical Week
49,052000,29,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
40,042000,45,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
48,060000,50,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
41,022000,40,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
44,110000,50,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
49,033500,40,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
22,000000,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
54,045000,40,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
38,020000,48,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
21,000000,,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
52,050000,35,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
47,070000,30,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,00
64,034000,30,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
21,000000,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
22,008700,25,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,00
34,015000,40,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
47,065000,40,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
30,025000,40,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
44,093000,37,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
51,045000,50,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
34,089000,45,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,01
49,076000,37,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
49,049000,40,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
37,025700,25,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,00
63,000000,,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
59,055000,40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,01
18,000000,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
58,000000,,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
51,000000,35,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
29,042000,38,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
48,073000,40,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
31,105000,40,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
59,054000,35,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,01
50,130000,38,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
37,050000,40,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,01
63,000000,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
30,035000,45,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
27,027000,40,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,01
33,000000,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
55,000000,,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,00
42,030000,35,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
55,035000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
58,038000,28,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,00
32,035000,20,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,00
20,000000,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
34,072000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
35,035000,40,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
55,029000,40,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
57,110000,40,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
49,190000,40,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,01
30,120000,50,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,01
36,000000,,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
26,000000,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,00
48,012000,40,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
50,021500,40,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,01
63,000000,,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,00
32,029300,40,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
20,027400,40,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,01
52,000000,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,00
49,011200,25,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
42,000000,,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
58,000000,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
46,022000,36,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
57,024000,40,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
44,000000,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,00
62,000000,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
51,000000,,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
61,000000,,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
39,070000,70,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
29,015300,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
33,000000,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
34,145000,45,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
18,000900,15,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,00
60,033800,72,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
45,035000,45,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
54,000000,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
31,080000,40,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,01
40,039000,40,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
55,000000,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,00
32,000000,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
51,025400,40,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
55,000000,25,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
49,015000,20,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
19,000000,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
44,058000,55,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
38,046500,55,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,01
47,007000,15,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,00
48,044000,40,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
19,000790,08,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
49,100000,40,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
22,020000,48,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
32,000000,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
53,029100,46,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
56,000730,10,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
20,000000,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
24,022900,40,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
31,000000,,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,00
59,047000,35,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
19,001300,24,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
37,015000,40,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
52,000000,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
20,004000,06,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
25,018800,30,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
38,115000,40,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
40,078000,37,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
62,004000,15,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,00
34,050000,40,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
30,020000,35,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
39,015600,40,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
25,000000,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
18,000000,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
52,041000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
41,000000,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
50,040000,40,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
32,000000,,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,00
47,065000,35,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
34,089000,40,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
48,014000,40,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
39,000350,01,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,00
47,025000,37,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
47,052000,40,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
20,035000,40,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
56,073000,40,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
28,000000,,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
20,005500,20,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
51,054000,36,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,01
64,000000,,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,00
64,000000,,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
48,036000,50,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
52,040000,48,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
56,000000,,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,00
38,000000,,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,00
63,000000,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,00
58,059000,38,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
46,054000,40,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
64,008000,50,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,01
61,000000,,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,00
19,002500,30,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
57,048000,95,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
52,000000,,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
26,040000,40,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,01
47,011500,65,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,01
23,004000,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,01
43,100000,40,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,01
59,004800,35,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
48,060000,35,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
35,019500,40,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,01
60,044000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
52,009100,30,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
20,000000,,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
32,171000,40,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,01
29,032000,35,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
24,000000,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00
46,000000,,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,00
18,001100,16,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
39,124000,40,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
55,000000,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,00
23,010000,20,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,00
31,024000,60,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
46,141000,55,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
58,000000,,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
24,030000,40,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
60,036000,40,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
23,003000,12,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,00
50,060000,40,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
52,000000,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00
55,037000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
20,001500,24,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
37,120000,60,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
26,036000,60,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
42,150000,27,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,00
49,042000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
25,000000,,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
56,030000,40,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
59,000000,,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,00
27,004200,40,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,01
18,000000,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
20,035000,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
64,000000,,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,00
55,037000,40,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
31,180000,45,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,01
22,000840,09,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,00
44,005300,12,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,00
24,003000,40,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,01
52,000000,,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
34,000000,60,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
54,000000,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
40,000000,,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
18,000000,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
58,000000,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
56,005400,40,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,01
35,000000,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,00
28,030000,42,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
26,008000,35,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
26,012000,30,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,00
59,040000,50,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
30,023400,60,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
60,013200,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
20,010000,20,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
26,050000,55,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
30,045000,45,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
55,089000,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
33,067000,40,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,01
26,038000,60,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
43,000000,,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
50,000000,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
58,031000,40,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
30,010000,16,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,00
55,025800,40,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
47,038500,35,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,01
23,024000,40,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
59,007000,48,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
46,008500,40,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,01
47,053000,43,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
29,018000,40,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
39,019200,25,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
19,000000,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
23,018600,40,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
39,040000,40,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
30,024000,38,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
44,132000,48,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,01
58,021800,40,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
29,040000,37,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
59,155000,40,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
30,032000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
56,100000,35,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,01
64,000000,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
55,000000,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
39,010000,20,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
34,015000,20,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
40,000700,40,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,01
26,100000,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,01
62,004800,06,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
35,000000,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
53,080000,50,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
55,000000,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,00
45,059000,35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,01
18,000000,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
42,054000,40,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
41,012000,60,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
60,000000,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
62,000000,,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,00
52,026900,40,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
59,000000,40,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,01
32,055000,40,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,01
40,070000,38,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,01
33,000000,,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,00
60,040000,30,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,00
35,002400,40,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,01
20,024000,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,01
41,025700,40,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,01
53,014000,65,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,01
23,000000,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,00
24,003000,10,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,00
26,014000,24,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
47,020400,37,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
19,000000,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
24,000000,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,00
61,000000,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
56,085000,60,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,01
30,120000,42,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,01
48,007200,45,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
44,145000,45,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
62,048300,39,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
53,070000,45,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
41,022000,40,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
37,052000,50,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
63,001000,10,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,00
62,000000,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,00
54,024300,40,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,01
34,100000,50,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,01
26,000000,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
35,026000,40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
31,012000,40,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,01
19,000400,05,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00
52,080000,40,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,01
43,000000,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00
26,040000,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,01
24,015600,30,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,00
26,000000,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00
44,035000,60,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,01
44,015100,40,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,01
21,008500,32,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,00
